zone_id,h3_cell,resolution,island,version,data_source,provenance
HWY_28,885d115327fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 28
HWY_29,885d115327fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 29
HWY_30,885d115321fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 30
HWY_31,885d115321fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 31
HWY_32,885d115361fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 32
HWY_33,885d10269bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 33
HWY_34,885d1026d9fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 34
HWY_35,885d11c90bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 35
HWY_36,885d1036a1fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 36
HWY_37,885d10375bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 37
HWY_38,885d10375bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 38
HWY_39,885d10375bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 39
HWY_40,885d103665fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 40
HWY_41,885d10adb1fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 41
HWY_42,885d1032cbfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 42
HWY_43,885d10a9adfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 43
HWY_44,885d1006edfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 44
HWY_45,885d10073bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 45
HWY_46,885d10073bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 46
HWY_47,885d10054dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 47
HWY_48,885d1000b9fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 48
HWY_49,885d1000b9fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 49
HWY_50,885d1000b9fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 50
HWY_51,885d1000b9fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 51
HWY_52,885d1000b9fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 52
HWY_53,885d1000b9fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 53
HWY_54,885d1000bdfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 54
HWY_55,885d1000abfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 55
HWY_56,885d1000a1fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 56
HWY_57,885d1000adfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 57
HWY_58,885d100133fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 58
HWY_59,885d100127fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 59
HWY_60,885d100aadfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 60
HWY_61,885d1046b5fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 61
HWY_62,885d1045ddfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 62
HWY_63,885d1045ddfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 63
HWY_64,885d1045ddfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 64
HWY_65,885d1045a9fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 65
HWY_66,885d107b27fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 66
HWY_67,885d107909fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 67
HWY_68,885d107903fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 68
HWY_69,885d107915fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 69
HWY_70,885d107915fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 70
HWY_71,885d107917fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 71
HWY_72,885d1000b1fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 72
HWY_73,885d100e4bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 73
HWY_74,885d100e43fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 74
HWY_75,885d100e3dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 75
HWY_76,885d100c05fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 76
HWY_77,885d107159fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 77
HWY_78,885d107b53fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 78
HWY_79,885d107b1bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 79
HWY_80,885d107869fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 80
HWY_81,885d107867fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 81
HWY_82,885d107867fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 82
HWY_83,885d10782dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 83
HWY_84,885d10791bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 84
HWY_85,885d10791bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 85
HWY_86,885d107913fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 86
HWY_87,885d107917fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 87
HWY_88,885d10793bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 88
HWY_89,885d107825fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 89
HWY_90,885d100d09fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 90
HWY_91,885d10089dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 91
HWY_92,885d10089dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 92
HWY_93,885d1008adfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 93
HWY_94,885d115149fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 94
HWY_95,885d115149fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 95
HWY_96,885d10794bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 96
HWY_97,885d107b33fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 97
HWY_98,885d115149fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 98
HWY_99,885d115141fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 99
HWY_100,885d115141fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 100
HWY_101,885d115109fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 101
HWY_102,885d11513bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 102
HWY_103,885d11513bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 103
HWY_104,885d115149fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 104
HWY_105,885d115149fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 105
HWY_106,885d115149fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 106
HWY_107,885d11514dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 107
HWY_108,885d115141fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 108
HWY_109,885d115143fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 109
HWY_110,885d11510bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 110
HWY_111,885d115139fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 111
HWY_112,885d115145fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 112
HWY_113,885d115105fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 113
HWY_114,885d115327fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 114
HWY_115,885d115327fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 115
HWY_116,885d10249bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 116
HWY_117,885d102493fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 117
HWY_118,885d102497fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 118
HWY_119,885d11516dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 119
HWY_120,885d115a5dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 120
HWY_121,885d115a43fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 121
HWY_122,885d115a45fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 122
HWY_123,885d115a6dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 123
HWY_124,885d1025bbfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 124
HWY_125,885d1008d7fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 125
HWY_126,885d115157fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 126
HWY_127,885d107909fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 127
HWY_128,885d107955fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 128
HWY_129,885d107951fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 129
HWY_130,885d115337fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 130
HWY_131,885d115333fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 131
HWY_132,885d115333fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 132
HWY_133,885d107b05fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 133
HWY_134,885d115a6bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 134
HWY_135,885d102c4bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 135
HWY_136,885d102b0bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 136
HWY_137,885d107751fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 137
HWY_138,885d115157fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 138
HWY_139,885d115157fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 139
HWY_140,885d115157fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 140
HWY_141,885d11510bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 141
HWY_142,885d11510bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 142
HWY_143,885d11510bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 143
HWY_144,885d11510bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 144
HWY_145,885d115337fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 145
HWY_146,885d115337fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 146
HWY_147,885d11515dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 147
HWY_148,885d115155fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 148
HWY_149,885d11510bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 149
HWY_150,885d115115fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 150
HWY_151,885d1151e5fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 151
HWY_152,885d1151adfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 152
HWY_153,885d1151a1fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 153
HWY_154,885d1151a1fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 154
HWY_155,885d1151a7fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 155
HWY_156,885d114349fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 156
HWY_157,885d114349fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 157
HWY_158,885d11434dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 158
HWY_159,885d114345fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 159
HWY_160,885d114361fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 160
HWY_161,885d1158d7fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 161
HWY_162,885d114b59fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 162
HWY_163,885d114b23fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 163
HWY_164,885d139495fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 164
HWY_165,885d138649fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 165
HWY_166,885d13959bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 166
HWY_167,885d1395d7fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 167
HWY_168,885d1382b9fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 168
HWY_169,885d138f63fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 169
HWY_170,885d131105fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 170
HWY_171,885d13c051fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 171
HWY_172,885d13d223fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 172
HWY_173,885d13d245fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 173
HWY_174,885d1069cbfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 174
HWY_175,885d1069cbfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 175
HWY_176,885d10683dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 176
HWY_177,885d10680dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 177
HWY_178,885d106845fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 178
HWY_179,885d106845fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 179
HWY_180,885d106b13fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 180
HWY_181,885d106b51fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 181
HWY_182,885d1079b7fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 182
HWY_183,885d1079abfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 183
HWY_184,885d107985fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 184
HWY_185,885d1079ebfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 185
HWY_186,885d1079e9fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 186
HWY_187,885d1079e9fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 187
HWY_188,885d107917fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 188
HWY_189,885d107917fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 189
HWY_190,885d10793bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 190
HWY_191,885d1079edfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 191
HWY_192,885d1079e1fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 192
HWY_193,885d1079a9fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 193
HWY_194,885d1158e3fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 194
HWY_195,885d1394bdfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 195
HWY_196,885d1151a3fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 196
HWY_197,885d114349fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 197
HWY_198,885d114343fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 198
HWY_199,885d114343fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 199
HWY_200,885d114069fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 200
HWY_201,885d1141d9fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 201
HWY_202,885d1140a1fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 202
HWY_203,885d1140a7fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 203
HWY_204,885d114e41fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 204
HWY_205,885d114c6bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 205
HWY_206,885d114c25fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 206
HWY_207,885d114d11fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 207
HWY_208,885d1140b5fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 208
HWY_209,885d114547fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 209
HWY_210,885d1140a5fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 210
HWY_211,885d114515fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 211
HWY_212,885d114ec7fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 212
HWY_213,885d11506dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 213
HWY_214,885d11506dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 214
HWY_215,885d115069fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 215
HWY_216,885d115045fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 216
HWY_217,885d11408dfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 217
HWY_218,885d114341fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 218
HWY_219,885d1388b3fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 219
HWY_220,885d131a01fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 220
HWY_221,885d13d229fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 221
HWY_222,885d13d265fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 222
HWY_223,885d1069d7fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 223
HWY_224,885d1069cbfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 224
HWY_225,885d13d359fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 225
HWY_226,885d106805fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 226
HWY_227,885d106b19fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 227
HWY_228,885d106b53fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 228
HWY_229,885d10798bfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 229
HWY_230,885d107867fffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 230
HWY_231,885d1079ebfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 231
HWY_232,885d1079bdfffff,8,hawaii,2026.01,HPMS midpoint 2026,Midpoint res8 from HPMS segment objectid 232
